date,time,match_name,meeting_code,event_id,event_name,selection_number,selection_name,result_position,win_amount,last_odd
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481027,Total Match Runs Over/Under (30.5),1,Over,1,2.11,111/100
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481028,Total Match 4s Over/Under (2.5),1,Over,1,2.49,149/100
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481029,Total Match 6s Over/Under (2.5),2,Under,1,1.25,1/4
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481030,Innings most 4s,2,Same for both Innings,1,2.38,69/50
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481031,Innings most 6s,2,Same for both Innings,1,2.0,1/1
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481032,Total Match Boundaries,4,6+,1,3.67,267/100
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481033,Run-Out in the Match,2,No,1,1.66,33/50
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481034,Total Match Wickets Over/Under (2.5),2,Under,1,1.6,3/5
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481035,1st Innings Runs Over/Under (10.5),1,Over,1,1.24,6/25
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481036,1st Innings 4s Over/Under (0.5),1,Over,1,1.17,17/100
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481037,1st Innings 6s Over/Under (1.5),2,Under,1,1.25,1/4
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481038,1st Innings 1st Wicket,2,Bowled,1,3.95,59/20
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481039,2nd Innings 1st Wicket,2,Bowled,1,4.64,91/25
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481040,1st Innings 1st Ball Outcome,2,Runs,1,1.47,47/100
2026-07-01,12:08:00,Super Over Mumbai v Punjab,KIRON4-2026-07-01-286414-3122,151481041,2nd Innings 1st Ball Outcome,3,Wicket,1,5.87,487/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481146,Match Result,1,Bangalore wins the match,1,1.66,33/50
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481147,Total Match Runs Over/Under (30.5),1,Over,1,2.47,147/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481148,Total Match 4s Over/Under (2.5),1,Over,1,2.64,41/25
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481149,Total Match 6s Over/Under (2.5),1,Over,1,3.5,5/2
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481150,Innings most 4s,3,2nd Innings,1,3.02,101/50
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481151,Innings most 6s,2,Same for both Innings,1,1.89,89/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481152,Total Match Boundaries,4,6+,1,4.53,353/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481153,Run-Out in the Match,1,Yes,1,1.86,43/50
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481154,Total Match Wickets Over/Under (2.5),1,Over,1,1.96,24/25
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481155,1st Innings Runs Over/Under (15.5),1,Over,1,2.51,151/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481156,1st Innings 4s Over/Under (0.5),1,Over,1,1.11,11/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481157,1st Innings 6s Over/Under (1.5),1,Over,1,3.96,74/25
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481158,1st Innings 1st Wicket,3,Caught,1,4.23,323/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481159,2nd Innings 1st Wicket,4,Other,1,2.13,113/100
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481160,1st Innings 1st Ball Outcome,5,No-Ball,1,15.0,14/1
2026-07-01,12:12:00,Super Over Bangalore v Gujarat,KIRON4-2026-07-01-286415-3123,151481161,2nd Innings 1st Ball Outcome,2,Runs,1,1.65,13/20
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481257,Match Result,1,Chennai wins the match,1,1.48,12/25
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481258,Total Match Runs Over/Under (20.5),2,Under,1,2.48,37/25
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481259,Total Match 4s Over/Under (2.5),1,Over,1,2.62,81/50
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481260,Total Match 6s Over/Under (2.5),2,Under,1,1.14,7/50
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481261,Innings most 4s,3,2nd Innings,1,2.77,177/100
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481262,Innings most 6s,2,Same for both Innings,1,1.87,87/100
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481263,Total Match Boundaries,2,2-3,1,1.71,71/100
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481264,Run-Out in the Match,1,Yes,1,1.93,93/100
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481265,Total Match Wickets Over/Under (2.5),1,Over,1,2.0,1/1
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481266,1st Innings Runs Over/Under (15.5),2,Under,1,1.28,7/25
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481267,1st Innings 4s Over/Under (0.5),1,Over,1,1.14,7/50
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481268,1st Innings 6s Over/Under (1.5),2,Under,1,1.09,9/100
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481269,1st Innings 1st Wicket,4,Other,1,1.98,49/50
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481270,2nd Innings 1st Wicket,3,Caught,1,4.58,179/50
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481271,1st Innings 1st Ball Outcome,1,No Runs,1,5.15,83/20
2026-07-01,12:16:00,Super Over Chennai v Rajasthan,KIRON4-2026-07-01-286416-3124,151481272,2nd Innings 1st Ball Outcome,5,No-Ball,1,14.0,13/1
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481358,Match Result,2,Lucknow wins the match,1,1.71,71/100
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481359,Total Match Runs Over/Under (30.5),2,Under,1,1.46,23/50
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481360,Total Match 4s Over/Under (2.5),2,Under,1,1.36,9/25
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481361,Total Match 6s Over/Under (2.5),2,Under,1,1.23,23/100
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481362,Innings most 4s,2,Same for both Innings,1,2.33,133/100
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481363,Innings most 6s,2,Same for both Innings,1,1.94,47/50
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481364,Total Match Boundaries,2,2-3,1,1.98,49/50
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481365,Run-Out in the Match,1,Yes,1,1.92,23/25
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481366,Total Match Wickets Over/Under (2.5),1,Over,1,2.06,53/50
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481367,1st Innings Runs Over/Under (10.5),2,Under,1,2.71,171/100
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481368,1st Innings 4s Over/Under (0.5),1,Over,1,1.1,1/10
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481369,1st Innings 6s Over/Under (1.5),2,Under,1,1.18,9/50
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481370,1st Innings 1st Wicket,4,Other,1,2.12,28/25
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481371,2nd Innings 1st Wicket,4,Other,1,2.08,27/25
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481372,1st Innings 1st Ball Outcome,1,No Runs,1,5.83,483/100
2026-07-01,12:20:00,Super Over Delhi v Lucknow,KIRON4-2026-07-01-286417-3125,151481373,2nd Innings 1st Ball Outcome,2,Runs,1,1.64,16/25
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481464,Match Result,2,Mumbai wins the match,1,1.42,21/50
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481465,Total Match Runs Over/Under (30.5),2,Under,1,1.39,39/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481466,Total Match 4s Over/Under (2.5),2,Under,1,1.33,33/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481467,Total Match 6s Over/Under (2.5),2,Under,1,1.19,19/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481468,Innings most 4s,2,Same for both Innings,1,2.27,127/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481469,Innings most 6s,2,Same for both Innings,1,1.87,87/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481470,Total Match Boundaries,2,2-3,1,1.87,87/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481471,Run-Out in the Match,2,No,1,1.7,7/10
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481472,Total Match Wickets Over/Under (2.5),1,Over,1,1.93,93/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481473,1st Innings Runs Over/Under (10.5),1,Over,1,1.32,8/25
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481474,1st Innings 4s Over/Under (0.5),1,Over,1,1.11,11/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481475,1st Innings 6s Over/Under (1.5),2,Under,1,1.18,9/50
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481476,1st Innings 1st Wicket,4,Other,1,2.03,103/100
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481477,2nd Innings 1st Wicket,4,Other,1,1.96,24/25
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481478,1st Innings 1st Ball Outcome,2,Runs,1,1.48,12/25
2026-07-01,12:24:00,Super Over Kolkata v Mumbai,KIRON4-2026-07-01-286418-3126,151481479,2nd Innings 1st Ball Outcome,2,Runs,1,1.64,16/25
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489021,Match Result,1,Punjab wins the match,1,2.13,113/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489022,Total Match Runs Over/Under (30.5),2,Under,1,1.43,43/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489023,Total Match 4s Over/Under (2.5),2,Under,1,1.35,7/20
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489024,Total Match 6s Over/Under (2.5),2,Under,1,1.21,21/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489025,Innings most 4s,2,Same for both Innings,1,2.42,71/50
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489026,Innings most 6s,2,Same for both Innings,1,1.92,23/25
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489027,Total Match Boundaries,2,2-3,1,2.0,1/1
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489028,Run-Out in the Match,1,Yes,1,1.87,87/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489029,Total Match Wickets Over/Under (2.5),1,Over,1,2.06,53/50
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489030,1st Innings Runs Over/Under (10.5),2,Under,1,2.48,37/25
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489031,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489032,1st Innings 6s Over/Under (1.5),2,Under,1,1.14,7/50
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489033,1st Innings 1st Wicket,2,Bowled,1,3.72,68/25
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489034,2nd Innings 1st Wicket,4,Other,1,2.07,107/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489035,1st Innings 1st Ball Outcome,2,Runs,1,1.47,47/100
2026-07-01,14:56:00,Super Over Punjab v Gujarat,KIRON4-2026-07-01-286456-3164,151489036,2nd Innings 1st Ball Outcome,2,Runs,1,1.65,13/20
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489187,Match Result,2,Kolkata wins the match,1,2.16,29/25
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489188,Total Match Runs Over/Under (30.5),2,Under,1,1.45,9/20
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489189,Total Match 4s Over/Under (2.5),2,Under,1,1.42,21/50
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489190,Total Match 6s Over/Under (2.5),2,Under,1,1.21,21/100
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489191,Innings most 4s,2,Same for both Innings,1,2.4,7/5
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489192,Innings most 6s,2,Same for both Innings,1,1.97,97/100
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489193,Total Match Boundaries,3,4-5,1,3.05,41/20
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489194,Run-Out in the Match,1,Yes,1,1.97,97/100
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489195,Total Match Wickets Over/Under (2.5),1,Over,1,2.12,28/25
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489196,1st Innings Runs Over/Under (10.5),1,Over,1,1.34,17/50
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489197,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489198,1st Innings 6s Over/Under (1.5),2,Under,1,1.15,3/20
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489199,1st Innings 1st Wicket,4,Other,1,2.04,26/25
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489200,2nd Innings 1st Wicket,3,Caught,1,4.73,373/100
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489201,1st Innings 1st Ball Outcome,2,Runs,1,1.5,1/2
2026-07-01,15:00:00,Super Over Chennai v Kolkata,KIRON4-2026-07-01-286457-3165,151489202,2nd Innings 1st Ball Outcome,2,Runs,1,1.66,33/50
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489356,Match Result,2,Bangalore wins the match,1,1.71,71/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489357,Total Match Runs Over/Under (30.5),2,Under,1,1.41,41/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489358,Total Match 4s Over/Under (2.5),2,Under,1,1.36,9/25
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489359,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489360,Innings most 4s,2,Same for both Innings,1,2.35,27/20
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489361,Innings most 6s,2,Same for both Innings,1,1.97,97/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489362,Total Match Boundaries,3,4-5,1,3.03,203/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489363,Run-Out in the Match,1,Yes,1,1.89,89/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489364,Total Match Wickets Over/Under (2.5),2,Under,1,1.62,31/50
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489365,1st Innings Runs Over/Under (10.5),1,Over,1,1.34,17/50
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489366,1st Innings 4s Over/Under (0.5),1,Over,1,1.15,3/20
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489367,1st Innings 6s Over/Under (1.5),2,Under,1,1.16,4/25
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489368,1st Innings 1st Wicket,1,None,1,6.1,51/10
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489369,2nd Innings 1st Wicket,4,Other,1,2.17,117/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489370,1st Innings 1st Ball Outcome,1,No Runs,1,5.63,463/100
2026-07-01,15:04:00,Super Over Delhi v Bangalore,KIRON4-2026-07-01-286458-3166,151489371,2nd Innings 1st Ball Outcome,2,Runs,1,1.57,57/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489517,Match Result,2,Lucknow wins the match,1,1.24,6/25
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489518,Total Match Runs Over/Under (30.5),2,Under,1,1.43,43/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489519,Total Match 4s Over/Under (2.5),2,Under,1,1.34,17/50
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489520,Total Match 6s Over/Under (2.5),2,Under,1,1.21,21/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489521,Innings most 4s,1,1st Innings,1,2.47,147/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489522,Innings most 6s,2,Same for both Innings,1,1.98,49/50
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489523,Total Match Boundaries,2,2-3,1,2.27,127/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489524,Run-Out in the Match,1,Yes,1,1.82,41/50
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489525,Total Match Wickets Over/Under (2.5),1,Over,1,1.76,19/25
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489526,1st Innings Runs Over/Under (10.5),1,Over,1,1.26,13/50
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489527,1st Innings 4s Over/Under (0.5),1,Over,1,1.17,17/100
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489528,1st Innings 6s Over/Under (1.5),2,Under,1,1.24,6/25
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489529,1st Innings 1st Wicket,4,Other,1,2.06,53/50
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489530,2nd Innings 1st Wicket,3,Caught,1,3.9,29/10
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489531,1st Innings 1st Ball Outcome,3,Wicket,1,6.3,53/10
2026-07-01,15:08:00,Super Over Hyderabad v Lucknow,KIRON4-2026-07-01-286459-3167,151489532,2nd Innings 1st Ball Outcome,1,No Runs,1,4.97,397/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489676,Match Result,1,Gujarat wins the match,1,1.5,1/2
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489677,Total Match Runs Over/Under (30.5),1,Over,1,2.41,141/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489678,Total Match 4s Over/Under (2.5),2,Under,1,1.32,8/25
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489679,Total Match 6s Over/Under (2.5),2,Under,1,1.19,19/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489680,Innings most 4s,2,Same for both Innings,1,2.39,139/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489681,Innings most 6s,2,Same for both Innings,1,1.89,89/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489682,Total Match Boundaries,3,4-5,1,3.12,53/25
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489683,Run-Out in the Match,1,Yes,1,1.82,41/50
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489684,Total Match Wickets Over/Under (2.5),1,Over,1,1.99,99/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489685,1st Innings Runs Over/Under (15.5),2,Under,1,1.36,9/25
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489686,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489687,1st Innings 6s Over/Under (1.5),2,Under,1,1.12,3/25
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489688,1st Innings 1st Wicket,4,Other,1,1.99,99/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489689,2nd Innings 1st Wicket,4,Other,1,2.06,53/50
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489690,1st Innings 1st Ball Outcome,2,Runs,1,1.53,53/100
2026-07-01,15:12:00,Super Over Gujarat v Punjab,KIRON4-2026-07-01-286460-3168,151489691,2nd Innings 1st Ball Outcome,2,Runs,1,1.66,33/50
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489815,Match Result,1,Chennai wins the match,1,1.77,77/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489816,Total Match Runs Over/Under (30.5),2,Under,1,1.43,43/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489817,Total Match 4s Over/Under (2.5),2,Under,1,1.37,37/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489818,Total Match 6s Over/Under (2.5),2,Under,1,1.22,11/50
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489819,Innings most 4s,1,1st Innings,1,2.67,167/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489820,Innings most 6s,3,2nd Innings,1,3.53,253/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489821,Total Match Boundaries,2,2-3,1,1.93,93/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489822,Run-Out in the Match,1,Yes,1,1.93,93/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489823,Total Match Wickets Over/Under (2.5),1,Over,1,2.09,109/100
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489824,1st Innings Runs Over/Under (10.5),2,Under,1,2.62,81/50
2026-07-01,15:16:00,Super Over Chennai v Mumbai,KIRON4-2026-07-01-286461-3169,151489825,1st Innings 4s Over/Under (0.5),1,Over,1,1.12,3/25
